Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
208,1771236923746,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.6905746459961,84.69439697265625,87.46875,90.71875,85.75592041015625,86.26869201660156,86.80052185058594,85.94026947021484,87.2957992553711,84.97933959960938,84.56368255615234,85.02558135986328,10,5,5,0,0,4.761904716491699,4.761904716491699,4.761904716491699,15.789472579956055,5,5,15.000000953674316,10,0,56.75893020629883,38654705664,0,20815806464,0
204,1771236923955,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.6905746459961,84.69439697265625,87.46875,90.71875,85.75592041015625,86.26869201660156,86.80052185058594,85.94026947021484,87.2957992553711,84.97933959960938,84.56368255615234,85.02558135986328,9.523809432983398,9.090909004211426,4.761904716491699,0,4.761904716491699,0,4.761904716491699,0,28.571430206298828,35,14.285715103149414,5,4.761904716491699,0,56.104740142822266,38654705664,0,20816527360,0
199,1771236924160,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.6905746459961,84.69439697265625,87.46875,90.71875,85.75592041015625,86.26869201660156,86.80052185058594,85.94026947021484,87.2957992553711,84.97933959960938,84.56368255615234,85.02558135986328,10,5,0,0,0,0,0,4.761904716491699,15.000000953674316,5.263157844543457,20,10,10,4.761904716491699,56.104740142822266,38654705664,0,20818509824,0
204,1771236924360,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.03136444091797,85.48643493652344,87.25,89.359375,85.96959686279297,86.67709350585938,85.92024993896484,84.99683380126953,85.85256958007813,85.32406616210938,84.34923553466797,84.74054718017578,10,5.263157844543457,4.761904716491699,5,0,5,10,0,10,10.526315689086914,26.3157901763916,14.285715103149414,28.571430206298828,5,56.104740142822266,38654705664,0,20816543744,0
205,1771236924565,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.03136444091797,85.48643493652344,87.25,89.359375,85.96959686279297,86.67709350585938,85.92024993896484,84.99683380126953,85.85256958007813,85.32406616210938,84.34923553466797,84.74054718017578,10,9.523809432983398,0,0,0,0,0,4.761904716491699,15.000000953674316,14.285715103149414,9.523809432983398,0,5.263157844543457,0,56.104740142822266,38654705664,0,20818182144,0
202,1771236924770,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.03136444091797,85.48643493652344,87.25,89.359375,85.96959686279297,86.67709350585938,85.92024993896484,84.99683380126953,85.85256958007813,85.32406616210938,84.34923553466797,84.74054718017578,19.047618865966797,5.263157844543457,0,4.545454502105713,0,0,0,0,21.052631378173828,25,20,15.000000953674316,9.523809432983398,0,56.104740142822266,38654705664,0,20811071488,0
205,1771236924972,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.03136444091797,85.48643493652344,87.25,89.359375,85.96959686279297,86.67709350585938,85.92024993896484,84.99683380126953,85.85256958007813,85.32406616210938,84.34923553466797,84.74054718017578,15.789472579956055,9.523809432983398,0,0,9.090909004211426,0,4.761904716491699,4.761904716491699,25,21.052631378173828,15.789472579956055,15.000000953674316,5.263157844543457,0,55.305335998535156,38654705664,0,20811022336,0
200,1771236925178,4,4,4,4,4,4,4,4,4,4,4,4,4,4,84.03136444091797,85.48643493652344,87.25,89.359375,85.96959686279297,86.67709350585938,85.92024993896484,84.99683380126953,85.85256958007813,85.32406616210938,84.34923553466797,84.74054718017578,20,10,0,0,0,0,0,0,30.000001907348633,28.571430206298828,20,15.000000953674316,14.285715103149414,0,55.305335998535156,38654705664,0,20811366400,0
199,1771236925378,4,4,4,4,4,4,4,4,4,4,4,4,4,4,83.54468536376953,84.0067367553711,84.28125,90.03125,84.92974853515625,85.50155639648438,85.4935531616211,85.17334747314453,86.4309310913086,84.29454040527344,83.16476440429688,83.30204010009766,15.789472579956055,10,0,0,0,0,0,0,26.3157901763916,22.22222328186035,15.789472579956055,10.526315689086914,10.526315689086914,9.523809432983398,55.305335998535156,38654705664,0,20811071488,0
201,1771236925578,4,4,4,4,4,4,4,4,4,4,4,4,4,4,83.54468536376953,84.0067367553711,84.28125,90.03125,84.92974853515625,85.50155639648438,85.4935531616211,85.17334747314453,86.4309310913086,84.29454040527344,83.16476440429688,83.30204010009766,20,10.526315689086914,4.761904716491699,0,0,0,5,0,26.3157901763916,25,25,20,10,0,55.305335998535156,38654705664,0,20793720832,0
