Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1771062382862,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,62.90625,66.125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,33.333335876464844,42.85714340209961,31.57894515991211,40,14.285715103149414,0,4.761904716491699,4.761904716491699,0,0,0,42.105262756347656,21.911500930786133,38654705664,0,21804351488,0
203,1771062383063,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,62.90625,66.125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,26.3157901763916,35,35,57.894737243652344,5,5,5,0,0,0,0,35,29.13744354248047,38654705664,0,21768634368,0
200,1771062383267,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,62.90625,66.125,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,15.000000953674316,40,20,47.619049072265625,33.333335876464844,9.523809432983398,9.523809432983398,0,4.761904716491699,0,0,9.523809432983398,40,29.13744354248047,38654705664,0,21774270464,0
201,1771062383467,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,40,40,40,40,40,40,1.5,40,40,40,20,10,35,42.105262756347656,30.000001907348633,36.842105865478516,5.263157844543457,4.761904716491699,0,4.761904716491699,4.761904716491699,0,0,40,29.13744354248047,38654705664,0,21773221888,0
202,1771062383669,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,40,40,40,40,40,40,1.5,40,40,40,20,15.000000953674316,40,35,42.105262756347656,31.57894515991211,5,0,9.090909004211426,0,0,0,0,40,29.13744354248047,38654705664,0,21773516800,0
201,1771062383871,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,40,40,40,40,40,40,1.5,40,40,40,21.052631378173828,10,30.000001907348633,52.38095474243164,42.85714340209961,40.90909194946289,9.523809432983398,5,0,0,0,0,0,25,33.514793395996094,38654705664,0,21773516800,0
199,1771062384072,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,40,40,40,40,40,40,1.5,40,40,40,15.789472579956055,5.555555820465088,52.6315803527832,31.57894515991211,30.000001907348633,26.3157901763916,0,5,0,0,0,0,0,40,33.514793395996094,38654705664,0,21773516800,0
202,1771062384273,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,40,40,40,40,40,40,1.5,40,40,40,20,19.047618865966797,42.85714340209961,31.57894515991211,42.105262756347656,26.3157901763916,5,0,9.523809432983398,0,9.523809432983398,0,0,40,33.514793395996094,38654705664,0,21773516800,0
200,1771062384475,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,40,1.5,20,10,26.3157901763916,25,33.333335876464844,60.000003814697266,5,9.090909004211426,0,0,0,0,0,40,33.514793395996094,38654705664,0,21759967232,0
204,1771062384676,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,40,1.5,15.789472579956055,15.000000953674316,35,45,22.22222328186035,42.85714340209961,5,5,0,9.523809432983398,0,5,0,36.842105865478516,33.514793395996094,38654705664,0,21760475136,0
199,1771062384881,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,40,1.5,25,5.263157844543457,50,45,28.571430206298828,30.000001907348633,9.523809432983398,0,9.090909004211426,0,4.761904716491699,4.761904716491699,0,38.095237731933594,33.28217315673828,38654705664,0,21760442368,0
201,1771062385081,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,40,1.5,20,15.000000953674316,25,45,55,26.3157901763916,5.263157844543457,5,0,0,5,0,0,26.3157901763916,33.28217315673828,38654705664,0,21744091136,0
203,1771062385283,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,40,1.5,20,10,40,35,26.3157901763916,55,9.523809432983398,0,0,0,0,0,4.761904716491699,33.333335876464844,33.28217315673828,38654705664,0,21744041984,0
201,1771062385486,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,19.047618865966797,30.000001907348633,15.789472579956055,42.85714340209961,38.095237731933594,5,9.523809432983398,0,0,0,0,0,57.894737243652344,33.28217315673828,38654705664,0,21744287744,0
204,1771062385688,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,5.555555820465088,45,33.333335876464844,42.105262756347656,36.842105865478516,5,4.761904716491699,9.523809432983398,4.761904716491699,0,0,0,28.571430206298828,33.28217315673828,38654705664,0,21744697344,0
200,1771062385892,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,23.809524536132813,15.000000953674316,30.000001907348633,20,28.571430206298828,15.000000953674316,10,5,25,25,25,28.571430206298828,19.047618865966797,30.000001907348633,33.532005310058594,38654705664,0,21773451264,0
201,1771062386093,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,22.22222328186035,15.000000953674316,10,5,5.263157844543457,0,5,5,35,45,30.000001907348633,36.842105865478516,35,5,33.532005310058594,38654705664,0,21762916352,0
201,1771062386294,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,23.809524536132813,15.000000953674316,5,0,0,0,5,5,47.36842346191406,21.052631378173828,38.095237731933594,40,36.842105865478516,5,33.532005310058594,38654705664,0,21762916352,0
199,1771062386496,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,0,5,9.523809432983398,4.761904716491699,0,0,23.809524536132813,38.095237731933594,26.3157901763916,20,26.3157901763916,0,33.532005310058594,38654705664,0,21768732672,0
201,1771062386696,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,10.526315689086914,0,0,0,0,9.523809432983398,0,25,20,26.3157901763916,25,25,0,33.532005310058594,38654705664,0,21768962048,0
200,1771062386898,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,14.285715103149414,0,0,0,0,0,0,15.789472579956055,21.052631378173828,25,21.052631378173828,26.3157901763916,0,33.422607421875,38654705664,0,21768732672,0
202,1771062387098,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,10.526315689086914,4.761904716491699,4.761904716491699,0,0,4.761904716491699,4.761904716491699,26.3157901763916,25,25,25,23.809524536132813,9.523809432983398,33.422607421875,38654705664,0,21756805120,0
