Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
203,1771063257246,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.10368347167969,75.79552459716797,74.21875,76.984375,76.87350463867188,78.82164764404297,77.399169921875,75.5753173828125,78.0534896850586,74.88782501220703,75.6120376586914,77.22969055175781,21.052631378173828,15.000000953674316,42.105262756347656,45,35,40,5,0,5,0,5,0,0,47.36842346191406,34.61617660522461,38654705664,0,21193932800,0
199,1771063257449,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,15.000000953674316,40,33.333335876464844,35,40,9.523809432983398,4.761904716491699,0,0,5,0,0,33.333335876464844,34.61617660522461,38654705664,0,21204271104,0
200,1771063257649,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,20,30.000001907348633,21.052631378173828,47.36842346191406,55,5.263157844543457,0,9.523809432983398,4.761904716491699,0,4.761904716491699,0,36.842105865478516,34.61617660522461,38654705664,0,20995588096,0
199,1771063257850,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,15.000000953674316,42.105262756347656,35,38.095237731933594,40,5,5,0,5,4.761904716491699,0,0,36.842105865478516,34.61617660522461,38654705664,0,20992933888,0
204,1771063258050,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,10.526315689086914,40,42.105262756347656,31.57894515991211,42.105262756347656,0,0,0,0,0,0,0,35,35.02592086791992,38654705664,0,20993114112,0
200,1771063258255,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10,35,40,47.619049072265625,28.571430206298828,9.523809432983398,9.090909004211426,0,5,0,0,0,42.85714340209961,35.02592086791992,38654705664,0,20912750592,0
204,1771063258456,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,28.571430206298828,15.000000953674316,35,40,42.105262756347656,36.842105865478516,10,5.263157844543457,4.761904716491699,0,0,0,0,40,35.02592086791992,38654705664,0,20926398464,0
202,1771063258661,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10,38.095237731933594,30.000001907348633,30.000001907348633,35,5,0,4.761904716491699,0,0,0,0,50,35.02592086791992,38654705664,0,20930199552,0
204,1771063258864,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10.526315689086914,45,50,40,42.85714340209961,5,5,0,4.761904716491699,0,0,4.761904716491699,25,35.02592086791992,38654705664,0,20934049792,0
203,1771063259069,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,14.285715103149414,25,40,38.095237731933594,40,5,9.090909004211426,0,0,4.761904716491699,0,0,38.095237731933594,34.9543571472168,38654705664,0,20934459392,0
202,1771063259273,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,19.047618865966797,47.36842346191406,38.095237731933594,35,40,9.523809432983398,0,4.761904716491699,0,0,4.761904716491699,0,36.842105865478516,34.9543571472168,38654705664,0,20859011072,0
201,1771063259476,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,5.263157844543457,45.45454788208008,30.000001907348633,40,30.000001907348633,5,4.761904716491699,4.761904716491699,0,4.761904716491699,0,0,45,34.9543571472168,38654705664,0,20859518976,0
200,1771063259677,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10.526315689086914,31.57894515991211,55,31.57894515991211,30.000001907348633,5,5,0,5,0,0,0,35,34.9543571472168,38654705664,0,20859863040,0
202,1771063259878,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10,40,30.000001907348633,38.095237731933594,52.6315803527832,10,0,0,0,0,0,4.761904716491699,35,34.30937957763672,38654705664,0,20859912192,0
200,1771063260081,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,25,25,26.3157901763916,15.789472579956055,25,5,4.761904716491699,10,9.523809432983398,5,4.761904716491699,0,40,34.30937957763672,38654705664,0,21135491072,0
203,1771063260281,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,0,5,4.761904716491699,0,0,0,25,26.3157901763916,26.3157901763916,21.052631378173828,15.789472579956055,0,34.30937957763672,38654705664,0,21135491072,0
200,1771063260484,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,0,4.761904716491699,4.761904716491699,0,4.761904716491699,0,25,23.809524536132813,21.052631378173828,25,25,4.761904716491699,34.30937957763672,38654705664,0,21135491072,0
200,1771063260685,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10,0,0,0,0,0,5,25,26.3157901763916,25,21.052631378173828,25,4.761904716491699,34.30937957763672,38654705664,0,21123399680,0
203,1771063260885,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,10.526315689086914,0,0,0,0,5,0,21.052631378173828,20,21.052631378173828,25,21.052631378173828,0,34.19045639038086,38654705664,0,21123612672,0
200,1771063261088,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,9.090909004211426,0,0,0,0,0,25,25,25,23.809524536132813,25,0,34.19045639038086,38654705664,0,21123792896,0
200,1771063261289,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,74.21875,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,0,0,0,0,4.761904716491699,4.761904716491699,21.052631378173828,25,25,21.052631378173828,25,5,34.19045639038086,38654705664,0,20733624320,0
200,1771063261490,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.8436279296875,72.7431411743164,71.6875,75.609375,73.19124603271484,74.20242309570313,74.20927429199219,72.5048828125,74.20557403564453,72.2643051147461,72.0669937133789,72.79408264160156,20,10,0,0,0,0,0,0,25,21.052631378173828,25,25,21.052631378173828,0,34.19045639038086,38654705664,0,20733706240,0
200,1771063261690,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.8436279296875,72.7431411743164,71.6875,75.609375,73.19124603271484,74.20242309570313,74.20927429199219,72.5048828125,74.20557403564453,72.2643051147461,72.0669937133789,72.79408264160156,15.789472579956055,5.263157844543457,0,0,0,4.761904716491699,9.523809432983398,0,35,25,21.052631378173828,35,31.57894515991211,0,34.19045639038086,38654705664,0,20867629056,0
202,1771063261890,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.8436279296875,72.7431411743164,71.6875,75.609375,73.19124603271484,74.20242309570313,74.20927429199219,72.5048828125,74.20557403564453,72.2643051147461,72.0669937133789,72.79408264160156,26.3157901763916,15.000000953674316,0,9.523809432983398,0,0,5.263157844543457,5,40,42.105262756347656,33.333335876464844,42.105262756347656,28.571430206298828,13.636363983154297,24.150390625,38654705664,0,20878245888,0
201,1771063262093,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.8436279296875,72.7431411743164,71.6875,75.609375,73.19124603271484,74.20242309570313,74.20927429199219,72.5048828125,74.20557403564453,72.2643051147461,72.0669937133789,72.79408264160156,23.809524536132813,15.000000953674316,4.761904716491699,0,0,4.761904716491699,9.523809432983398,0,26.3157901763916,45,31.57894515991211,40,45,0,24.150390625,38654705664,0,20878983168,0
200,1771063262295,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.8436279296875,72.7431411743164,71.6875,75.609375,73.19124603271484,74.20242309570313,74.20927429199219,72.5048828125,74.20557403564453,72.2643051147461,72.0669937133789,72.79408264160156,15.789472579956055,10.526315689086914,0,0,4.761904716491699,0,5.263157844543457,10,40,35,45,31.57894515991211,40,0,24.150390625,38654705664,0,20835467264,0
203,1771063262496,4,4,4,4,4,4,4,4,4,4,4,4,4,4,73.74952697753906,75.22205352783203,74.4375,76.984375,75.46122741699219,77.07903289794922,76.93402099609375,74.29263305664063,76.33430480957031,74.22163391113281,74.28016662597656,75.63030242919922,21.052631378173828,10,4.761904716491699,4.761904716491699,0,0,5,5,35,36.842105865478516,45,38.095237731933594,31.57894515991211,5,24.150390625,38654705664,0,20835827712,0
202,1771063262699,4,4,4,4,4,4,4,4,4,4,4,4,4,4,73.74952697753906,75.22205352783203,74.4375,76.984375,75.46122741699219,77.07903289794922,76.93402099609375,74.29263305664063,76.33430480957031,74.22163391113281,74.28016662597656,75.63030242919922,20,14.285715103149414,0,0,0,0,5,0,47.619049072265625,33.333335876464844,42.105262756347656,31.57894515991211,38.095237731933594,4.761904716491699,24.150390625,38654705664,0,20835958784,0
201,1771063262902,4,4,4,4,4,4,4,4,4,4,4,4,4,4,73.74952697753906,75.22205352783203,74.4375,76.984375,75.46122741699219,77.07903289794922,76.93402099609375,74.29263305664063,76.33430480957031,74.22163391113281,74.28016662597656,75.63030242919922,20,10.526315689086914,0,0,9.523809432983398,0,5,5,36.842105865478516,36.842105865478516,38.095237731933594,38.095237731933594,36.842105865478516,0,24.8917236328125,38654705664,0,20836139008,0
204,1771063263103,4,4,4,4,4,4,4,4,4,4,4,4,4,4,73.74952697753906,75.22205352783203,74.4375,76.984375,75.46122741699219,77.07903289794922,76.93402099609375,74.29263305664063,76.33430480957031,74.22163391113281,74.28016662597656,75.63030242919922,20,15.000000953674316,4.761904716491699,0,0,0,9.523809432983398,4.761904716491699,26.3157901763916,40,35,45,42.85714340209961,4.761904716491699,24.8917236328125,38654705664,0,20836171776,0
202,1771063263308,4,4,4,4,4,4,4,4,4,4,4,4,4,4,73.74952697753906,75.22205352783203,74.4375,76.984375,75.46122741699219,77.07903289794922,76.93402099609375,74.29263305664063,76.33430480957031,74.22163391113281,74.28016662597656,75.63030242919922,15.789472579956055,10,4.761904716491699,0,0,0,0,5,33.333335876464844,47.619049072265625,40,30.000001907348633,42.105262756347656,0,24.8917236328125,38654705664,0,20797538304,0
204,1771063263511,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.88919830322266,76.33338165283203,73.984375,76.984375,76.39437103271484,78.28719329833984,78.47088623046875,75.7428970336914,78.1052017211914,75.26702880859375,74.91392517089844,76.21287536621094,20,10,0,0,0,0,5,4.761904716491699,50,25,47.619049072265625,40,30.000001907348633,5,24.8917236328125,38654705664,0,20797374464,0
203,1771063263716,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.88919830322266,76.33338165283203,73.984375,76.984375,76.39437103271484,78.28719329833984,78.47088623046875,75.7428970336914,78.1052017211914,75.26702880859375,74.91392517089844,76.21287536621094,20,15.000000953674316,0,4.761904716491699,0,0,13.636363983154297,0,40,60.000003814697266,21.052631378173828,30.000001907348633,38.095237731933594,4.761904716491699,24.8917236328125,38654705664,0,20862222336,0
202,1771063263919,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.88919830322266,76.33338165283203,73.984375,76.984375,76.39437103271484,78.28719329833984,78.47088623046875,75.7428970336914,78.1052017211914,75.26702880859375,74.91392517089844,76.21287536621094,20,10,0,0,0,0,5,4.761904716491699,33.333335876464844,42.85714340209961,42.105262756347656,55,25,0,34.718841552734375,38654705664,0,20862402560,0
202,1771063264122,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.88919830322266,76.33338165283203,73.984375,76.984375,76.39437103271484,78.28719329833984,78.47088623046875,75.7428970336914,78.1052017211914,75.26702880859375,74.91392517089844,76.21287536621094,20,14.285715103149414,9.523809432983398,10,9.523809432983398,9.523809432983398,5.263157844543457,5,35,36.842105865478516,30.000001907348633,23.809524536132813,26.3157901763916,14.285715103149414,34.718841552734375,38654705664,0,20862402560,0
204,1771063264325,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.88919830322266,76.33338165283203,73.984375,76.984375,76.39437103271484,78.28719329833984,78.47088623046875,75.7428970336914,78.1052017211914,75.26702880859375,74.91392517089844,76.21287536621094,21.052631378173828,10.526315689086914,36.842105865478516,38.095237731933594,47.36842346191406,26.3157901763916,5,0,0,4.761904716491699,0,0,0,36.842105865478516,34.718841552734375,38654705664,0,20862402560,0
204,1771063264530,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.984375,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10.526315689086914,47.619049072265625,42.105262756347656,28.571430206298828,30.000001907348633,9.523809432983398,5,4.761904716491699,0,4.545454502105713,0,0,45.45454788208008,34.718841552734375,38654705664,0,20862402560,0
202,1771063264735,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.984375,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,14.285715103149414,30.000001907348633,40,36.842105865478516,47.619049072265625,5,9.090909004211426,0,0,4.761904716491699,0,4.761904716491699,31.57894515991211,34.718841552734375,38654705664,0,20831420416,0
204,1771063264938,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.984375,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,40,40,52.38095474243164,26.3157901763916,5,0,5,4.761904716491699,0,0,0,30.000001907348633,34.64649200439453,38654705664,0,20831600640,0
202,1771063265143,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.984375,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,27.272727966308594,15.000000953674316,50,40,33.333335876464844,40,5,4.761904716491699,4.761904716491699,0,0,0,0,30.000001907348633,34.64649200439453,38654705664,0,20831748096,0
202,1771063265345,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.984375,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,16.666667938232422,10,35,38.095237731933594,36.842105865478516,47.619049072265625,9.523809432983398,5,5,4.761904716491699,0,0,0,33.333335876464844,34.64649200439453,38654705664,0,20756398080,0
200,1771063265547,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,40,40,40,40,40,1.5,40,20,15.000000953674316,30.000001907348633,31.57894515991211,40,35,5,0,0,0,0,0,0,50,34.64649200439453,38654705664,0,20756332544,0
200,1771063265747,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,40,40,40,40,40,1.5,40,21.052631378173828,5.263157844543457,42.105262756347656,25,26.3157901763916,55,0,9.523809432983398,0,0,0,5,0,42.85714340209961,34.64649200439453,38654705664,0,20756283392,0
204,1771063265948,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,40,40,40,40,40,1.5,40,19.047618865966797,10,33.333335876464844,45,33.333335876464844,31.57894515991211,5,5,4.761904716491699,4.761904716491699,0,5,4.761904716491699,40,34.30888748168945,38654705664,0,20755824640,0
200,1771063266153,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,40,40,40,40,40,1.5,40,16.666667938232422,14.285715103149414,36.842105865478516,40,55,30.000001907348633,9.523809432983398,0,4.761904716491699,0,4.545454502105713,0,0,30.000001907348633,34.30888748168945,38654705664,0,20756135936,0
202,1771063266353,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,40,40,40,40,40,1.5,40,20,10,35,30.000001907348633,40,42.105262756347656,5,5,0,0,0,0,0,42.105262756347656,34.30888748168945,38654705664,0,20747894784,0
204,1771063266556,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10.526315689086914,42.105262756347656,52.38095474243164,25,42.85714340209961,5,5,0,0,0,0,0,33.333335876464844,34.30888748168945,38654705664,0,20747976704,0
202,1771063266761,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,23.809524536132813,10,42.85714340209961,35,30.000001907348633,35,5,4.761904716491699,9.523809432983398,4.761904716491699,4.545454502105713,0,0,50,34.30888748168945,38654705664,0,20748075008,0
201,1771063266963,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,20,21.052631378173828,30.000001907348633,25,9.523809432983398,5,0,0,0,0,0,21.052631378173828,33.94081115722656,38654705664,0,20750516224,0
203,1771063267165,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10.526315689086914,23.809524536132813,25,21.052631378173828,25,0,0,5,4.761904716491699,0,4.761904716491699,0,25,33.94081115722656,38654705664,0,20750516224,0
201,1771063267369,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,14.285715103149414,21.052631378173828,20,28.571430206298828,21.052631378173828,5,0,0,0,0,0,0,23.809524536132813,33.94081115722656,38654705664,0,20750516224,0
202,1771063267571,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.789472579956055,10.526315689086914,25,25,25,23.809524536132813,0,0,4.761904716491699,0,0,0,0,21.052631378173828,33.94081115722656,38654705664,0,20750516224,0
200,1771063267773,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,10,21.052631378173828,25,16.666667938232422,21.052631378173828,0,0,0,0,0,4.761904716491699,0,25,33.94081115722656,38654705664,0,20744765440,0
202,1771063267974,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,15.000000953674316,25,21.052631378173828,25,25,9.523809432983398,0,0,0,4.761904716491699,0,0,25,33.854278564453125,38654705664,0,20745633792,0
199,1771063268176,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,16.666667938232422,10,20,20,19.047618865966797,20,0,0,14.285715103149414,9.523809432983398,5,0,9.523809432983398,15.789472579956055,33.854278564453125,38654705664,0,20722827264,0
201,1771063268376,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.000000953674316,10,0,0,0,0,5,9.523809432983398,21.052631378173828,35,25,25,15.789472579956055,0,33.854278564453125,38654705664,0,20700692480,0
201,1771063268578,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,15.000000953674316,0,0,0,0,5,0,50,26.3157901763916,30.000001907348633,45,47.619049072265625,0,33.854278564453125,38654705664,0,20721418240,0
200,1771063268780,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,10,0,0,4.761904716491699,0,5,5,35,45,36.842105865478516,40,36.842105865478516,9.090909004211426,33.854278564453125,38654705664,0,20727365632,0
199,1771063268980,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,5.555555820465088,9.090909004211426,5,0,4.761904716491699,0,5,35,30.000001907348633,55,45,35,0,22.076866149902344,38654705664,0,20727595008,0
200,1771063269180,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,20,15.000000953674316,0,0,0,0,9.523809432983398,0,47.36842346191406,40,30.000001907348633,25,45,0,22.076866149902344,38654705664,0,20727595008,0
202,1771063269381,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.55052947998047,76.63529205322266,74.4375,76.984375,76.78207397460938,78.82723999023438,77.94779205322266,74.99242401123047,77.07673645019531,75.32018280029297,75.30634307861328,76.81216430664063,16.666667938232422,10.526315689086914,0,0,0,0,5.263157844543457,9.523809432983398,35,36.842105865478516,36.842105865478516,42.105262756347656,36.842105865478516,5,22.076866149902344,38654705664,0,20727595008,0
201,1771063269584,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.55052947998047,76.63529205322266,74.4375,76.984375,76.78207397460938,78.82723999023438,77.94779205322266,74.99242401123047,77.07673645019531,75.32018280029297,75.30634307861328,76.81216430664063,20,14.285715103149414,0,0,0,0,4.761904716491699,5,45,30.000001907348633,50,31.57894515991211,35,4.761904716491699,22.076866149902344,38654705664,0,20727595008,0
204,1771063269785,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.55052947998047,76.63529205322266,74.4375,76.984375,76.78207397460938,78.82723999023438,77.94779205322266,74.99242401123047,77.07673645019531,75.32018280029297,75.30634307861328,76.81216430664063,20,10,0,4.761904716491699,0,0,10,0,30.000001907348633,30.000001907348633,45,40,50,0,22.076866149902344,38654705664,0,20719386624,0
203,1771063269990,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.55052947998047,76.63529205322266,74.4375,76.984375,76.78207397460938,78.82723999023438,77.94779205322266,74.99242401123047,77.07673645019531,75.32018280029297,75.30634307861328,76.81216430664063,23.809524536132813,10.526315689086914,9.090909004211426,0,0,0,4.761904716491699,4.761904716491699,47.619049072265625,35,40,38.095237731933594,30.000001907348633,5,27.929546356201172,38654705664,0,20719665152,0
202,1771063270193,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.55052947998047,76.63529205322266,74.4375,76.984375,76.78207397460938,78.82723999023438,77.94779205322266,74.99242401123047,77.07673645019531,75.32018280029297,75.30634307861328,76.81216430664063,21.052631378173828,14.285715103149414,0,0,4.761904716491699,0,5,0,36.842105865478516,45,33.333335876464844,26.3157901763916,42.85714340209961,4.761904716491699,27.929546356201172,38654705664,0,20686307328,0
200,1771063270395,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.9757080078125,75.59757995605469,75.140625,77.21875,76.99095916748047,79.11856079101563,78.53006744384766,75.95785522460938,78.51209259033203,74.84361267089844,75.33086395263672,76.70281219482422,20,15.000000953674316,5,0,0,0,5.263157844543457,10,36.842105865478516,50,27.77777862548828,50,30.000001907348633,10,27.929546356201172,38654705664,0,21429026816,0
199,1771063270596,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.9757080078125,75.59757995605469,75.140625,77.21875,76.99095916748047,79.11856079101563,78.53006744384766,75.95785522460938,78.51209259033203,74.84361267089844,75.33086395263672,76.70281219482422,15.789472579956055,10.526315689086914,0,5,0,0,5,5,33.333335876464844,31.57894515991211,38.095237731933594,47.619049072265625,36.842105865478516,0,27.929546356201172,38654705664,0,21429075968,0
204,1771063270796,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.9757080078125,75.59757995605469,75.140625,77.21875,76.99095916748047,79.11856079101563,78.53006744384766,75.95785522460938,78.51209259033203,74.84361267089844,75.33086395263672,76.70281219482422,21.052631378173828,10,0,0,0,0,5,5,35,30.000001907348633,47.36842346191406,36.842105865478516,45,0,27.929546356201172,38654705664,0,21429157888,0
203,1771063271000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.9757080078125,75.59757995605469,75.140625,77.21875,76.99095916748047,79.11856079101563,78.53006744384766,75.95785522460938,78.51209259033203,74.84361267089844,75.33086395263672,76.70281219482422,23.809524536132813,15.789472579956055,5,9.523809432983398,4.761904716491699,0,10,4.761904716491699,35,50,47.619049072265625,35,55,9.090909004211426,34.518310546875,38654705664,0,21448392704,0
199,1771063271204,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.9757080078125,75.59757995605469,75.140625,77.21875,76.99095916748047,79.11856079101563,78.53006744384766,75.95785522460938,78.51209259033203,74.84361267089844,75.33086395263672,76.70281219482422,21.052631378173828,14.285715103149414,0,10,0,4.761904716491699,9.523809432983398,0,55,40,47.36842346191406,45,25,10,34.518310546875,38654705664,0,21446180864,0
204,1771063271404,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.9601821899414,78.47026824951172,75.140625,78.359375,77.19683074951172,79.11853790283203,78.39642333984375,76.94520568847656,79.39845275878906,76.96585083007813,76.15884399414063,77.87348175048828,35,25,5,0,0,5,21.052631378173828,14.285715103149414,36.842105865478516,26.3157901763916,25,52.6315803527832,47.36842346191406,0,34.518310546875,38654705664,0,21446180864,0
201,1771063271609,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.9601821899414,78.47026824951172,75.140625,78.359375,77.19683074951172,79.11853790283203,78.39642333984375,76.94520568847656,79.39845275878906,76.96585083007813,76.15884399414063,77.87348175048828,63.15789031982422,60.000003814697266,13.636363983154297,5,4.761904716491699,0,60.000003814697266,60.000003814697266,35,33.333335876464844,40,38.095237731933594,33.333335876464844,5,34.518310546875,38654705664,0,21446180864,0
204,1771063271810,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.9601821899414,78.47026824951172,75.140625,78.359375,77.19683074951172,79.11853790283203,78.39642333984375,76.94520568847656,79.39845275878906,76.96585083007813,76.15884399414063,77.87348175048828,20,10.526315689086914,44.4444465637207,40,31.57894515991211,26.3157901763916,5,0,0,10,4.761904716491699,4.761904716491699,0,35,34.518310546875,38654705664,0,21112291328,0
